,Date_reported,Indicator,SmoothedCases,cutDatesW
0,2020-01-03,0.0,3.967039116458738e-09,0
1,2020-01-04,0.0,5.050802888948335e-09,0
2,2020-01-05,0.0,6.405379553994854e-09,0
3,2020-01-06,0.0,8.089472559676703e-09,0
4,2020-01-07,0.0,1.0171473057931464e-08,0
5,2020-01-08,0.0,1.2730080672981454e-08,0
6,2020-01-09,0.0,1.585464710428721e-08,0
7,2020-01-10,0.0,1.9645147924339456e-08,0
8,2020-01-11,0.0,2.4211701629148736e-08,0
9,2020-01-12,0.0,2.9673593084056715e-08,0
10,2020-01-13,0.0,3.615783174209136e-08,0
11,2020-01-14,0.0,4.379739599359966e-08,0
12,2020-01-15,0.0,5.272949770300429e-08,0
13,2020-01-16,0.0,6.309446005817167e-08,0
14,2020-01-17,0.0,7.503615183657286e-08,0
15,2020-01-18,0.0,8.870537571982585e-08,0
16,2020-01-19,0.0,1.0426817955062529e-07,0
17,2020-01-20,0.0,1.219217579774045e-07,0
18,2020-01-21,0.0,1.419214469408188e-07,0
19,2020-01-22,0.0,1.6462329324515178e-07,0
20,2020-01-23,0.0,1.9054781398867849e-07,0
21,2020-01-24,0.0,2.2047185340094727e-07,0
22,2020-01-25,0.0,2.5555690341629666e-07,0
23,2020-01-26,0.0,2.9752388019738724e-07,0
24,2020-01-27,0.0,3.4888613347903456e-07,0
25,2020-01-28,0.0,4.132543849809815e-07,0
26,2020-01-29,0.0,4.957292994499646e-07,0
27,2020-01-30,0.0,6.033994111183769e-07,0
28,2020-01-31,0.0,7.459640498143786e-07,0
29,2020-02-01,0.0,9.365025903708306e-07,0
30,2020-02-02,0.0,1.1924126114480676e-06,0
31,2020-02-03,0.0,1.5365401992110576e-06,0
32,2020-02-04,8.649235113541969e-06,1.9985254647142542e-06,0
33,2020-02-05,0.0,2.6163851710209384e-06,0
34,2020-02-06,0.0,3.438352030433159e-06,0
35,2020-02-07,0.0,4.524986631532373e-06,0
36,2020-02-08,0.0,5.951573058587812e-06,0
37,2020-02-09,0.0,7.810803119818772e-06,0
38,2020-02-10,0.0,1.0215746829022559e-05,0
39,2020-02-11,0.0,1.330309856796815e-05,0
40,2020-02-12,0.0,1.7236679400525956e-05,0
41,2020-02-13,0.0,2.2211166498799842e-05,0
42,2020-02-14,0.0,2.8456010686641757e-05,0
43,2020-02-15,0.0,3.623949268730805e-05,0
44,2020-02-16,0.0,4.5872857585674014e-05,0
45,2020-02-17,0.0,5.771445489003046e-05,0
46,2020-02-18,0.0,7.217379782630284e-05,0
47,2020-02-19,0.0,8.971543940908078e-05,0
