,Date_reported,Indicator,SmoothedCases,cutDatesW
9990,2020-01-03,0.0,3.5422669158464296e-13,0
9991,2020-01-04,0.0,5.695913541946263e-13,0
9992,2020-01-05,0.0,9.126561435455724e-13,0
9993,2020-01-06,0.0,1.4568707345635299e-12,0
9994,2020-01-07,0.0,2.3163805018291566e-12,0
9995,2020-01-08,0.0,3.667548616453142e-12,0
9996,2020-01-09,0.0,5.781208012315991e-12,0
9997,2020-01-10,0.0,9.070598221261492e-12,0
9998,2020-01-11,0.0,1.4162006464315992e-11,0
9999,2020-01-12,0.0,2.199793991010054e-11,0
10000,2020-01-13,0.0,3.3986419516923955e-11,0
10001,2020-01-14,0.0,5.221495742899557e-11,0
10002,2020-01-15,0.0,7.975425149374435e-11,0
10003,2020-01-16,0.0,1.2108493398217553e-10,0
10004,2020-01-17,0.0,1.8269121927323903e-10,0
10005,2020-01-18,0.0,2.738784229259718e-10,0
10006,2020-01-19,0.0,4.0788754052572526e-10,0
10007,2020-01-20,0.0,6.033999178366194e-10,0
10008,2020-01-21,0.0,8.865491538984007e-10,0
10009,2020-01-22,0.0,1.293586540724901e-09,0
10010,2020-01-23,0.0,1.8743815445714506e-09,0
10011,2020-01-24,0.0,2.696981329383281e-09,0
10012,2020-01-25,0.0,3.8535046989101e-09,0
10013,2020-01-26,0.0,5.467708052195475e-09,0
10014,2020-01-27,0.0,7.704636352195313e-09,0
10015,2020-01-28,0.0,1.0782863366640606e-08,0
10016,2020-01-29,0.0,1.498993539093956e-08,0
10017,2020-01-30,0.0,2.0701764036436786e-08,0
10018,2020-01-31,0.0,2.8406868673499347e-08,0
10019,2020-02-01,0.0,3.8736548884281644e-08,0
10020,2020-02-02,0.0,5.250227116328815e-08,0
10021,2020-02-03,0.0,7.0741778945389e-08,0
10022,2020-02-04,0.0,9.477567444796246e-08,0
10023,2020-02-05,0.0,1.2627646462633036e-07,0
10024,2020-02-06,0.0,1.6735229766010931e-07,0
10025,2020-02-07,0.0,2.2064782315712056e-07,0
10026,2020-02-08,0.0,2.894647685795438e-07,0
10027,2020-02-09,0.0,3.7790491564835624e-07,0
10028,2020-02-10,0.0,4.910381652552443e-07,0
10029,2020-02-11,0.0,6.35098284780329e-07,0
10030,2020-02-12,0.0,8.177087336345916e-07,0
10031,2020-02-13,0.0,1.0481406689822286e-06,0
10032,2020-02-14,0.0,1.3376048647133106e-06,0
10033,2020-02-15,0.0,1.6995788656875482e-06,0
10034,2020-02-16,0.0,2.150170286731188e-06,0
10035,2020-02-17,0.0,2.7085167922190824e-06,0
10036,2020-02-18,0.0,3.3972229854139765e-06,0
10037,2020-02-19,0.0,4.242834197811865e-06,0
10038,2020-02-20,0.0,5.276346954488608e-06,0
10039,2020-02-21,0.0,6.533755599836845e-06,0
10040,2020-02-22,0.0,8.056634027862271e-06,0
10041,2020-02-23,0.0,9.89275043044069e-06,0
10042,2020-02-24,0.0,1.2096711154297296e-05,0
10043,2020-02-25,0.0,1.4730626809186353e-05,0
