,Date_reported,Indicator,SmoothedCases,cutDatesW
4995,2020-01-03,0.0,1.3959024559949472e-11,0
4996,2020-01-04,0.0,2.088351293146497e-11,0
4997,2020-01-05,0.0,3.117874837377793e-11,0
4998,2020-01-06,0.0,4.644808767892678e-11,0
4999,2020-01-07,0.0,6.903614542269399e-11,0
5000,2020-01-08,0.0,1.0235958040694608e-10,0
5001,2020-01-09,0.0,1.5137908280879389e-10,0
5002,2020-01-10,0.0,2.2326951834285935e-10,0
5003,2020-01-11,0.0,3.283665281437473e-10,0
5004,2020-01-12,0.0,4.814964686412346e-10,0
5005,2020-01-13,0.0,7.038345408602323e-10,0
5006,2020-01-14,0.0,1.025485945990471e-09,0
5007,2020-01-15,0.0,1.489050140620656e-09,0
5008,2020-01-16,0.0,2.1545126394238133e-09,0
5009,2020-01-17,0.0,3.1059169490268466e-09,0
5010,2020-01-18,0.0,4.460406536638095e-09,0
5011,2020-01-19,0.0,6.380399509022761e-09,0
5012,2020-01-20,0.0,9.089874037706175e-09,0
5013,2020-01-21,0.0,1.2896008502514966e-08,0
5014,2020-01-22,0.0,1.821774560480966e-08,0
5015,2020-01-23,0.0,2.5623243717887563e-08,0
5016,2020-01-24,0.0,3.587865124992644e-08,0
5017,2020-01-25,0.0,5.0011200489944604e-08,0
5018,2020-01-26,0.0,6.939027530101404e-08,0
5019,2020-01-27,0.0,9.583086956166918e-08,0
5020,2020-01-28,0.0,1.3172472511744846e-07,0
5021,2020-01-29,0.0,1.802054195542514e-07,0
5022,2020-01-30,0.0,2.4535475945279524e-07,0
5023,2020-01-31,0.0,3.324590094651839e-07,0
5024,2020-02-01,0.0,4.483247258886201e-07,0
5025,2020-02-02,0.0,6.016652256357555e-07,0
5026,2020-02-03,0.0,8.035699508799445e-07,0
5027,2020-02-04,0.0,1.0680701098167522e-06,0
5028,2020-02-05,0.0,1.412814886857528e-06,0
5029,2020-02-06,0.0,1.8598731003427227e-06,0
5030,2020-02-07,0.0,2.4366752994819293e-06,0
5031,2020-02-08,0.0,3.1771107720104276e-06,0
5032,2020-02-09,0.0,4.122792602930882e-06,0
5033,2020-02-10,0.0,5.324501599614169e-06,0
5034,2020-02-11,0.0,6.843816402239526e-06,0
5035,2020-02-12,0.0,8.754932275081096e-06,0
5036,2020-02-13,0.0,1.11466648074608e-05,0
5037,2020-02-14,0.0,1.4124626988505123e-05,0
5038,2020-02-15,0.0,1.7813558886346125e-05,0
5039,2020-02-16,0.0,2.2359778595593347e-05,0
5040,2020-02-17,0.0,2.7933711478309934e-05,0
5041,2020-02-18,0.0,3.473244241528884e-05,0
5042,2020-02-19,0.0,4.298222335448563e-05,0
5043,2020-02-20,0.0,5.294085658140947e-05,0
5044,2020-02-21,0.0,6.489986365311885e-05,0
5045,2020-02-22,0.0,7.91863417303865e-05,0
5046,2020-02-23,0.0,9.616440404255666e-05,0
5047,2020-02-24,0.0,0.0001162361003227815,0
5048,2020-02-25,0.0,0.0001398417170367945,0
5049,2020-02-26,0.0,0.00016745936666689567,0
5050,2020-02-27,0.0,0.0001996037904731806,0
5051,2020-02-28,0.0,0.00023682431991587776,0
5052,2020-02-29,0.0,0.00027970196770569665,0
5053,2020-03-01,2.021785547993853e-05,0.00032884564916964173,0
5054,2020-03-02,0.0,0.0003848875666848994,0
5055,2020-03-03,0.0,0.0004484778222818983,0
5056,2020-03-04,2.021785547993853e-05,0.0005202783537135317,0
5057,2020-03-05,8.087142191975412e-05,0.0006009563146688468,0
5058,2020-03-06,0.0001415249883595,0.0006911770376885757,0
5059,2020-03-07,0.0001010892773996,0.0007915967262465195,0
5060,2020-03-08,2.021785547993853e-05,0.0009028550184128667,0
5061,2020-03-09,4.043571095987706e-05,0.0010255675472956214,0
5062,2020-03-10,6.065356643981559e-05,0.001160318592868816,0
5063,2020-03-11,0.0002021785547993,0.001307653876874971,0
5064,2020-03-12,0.0001819606993194,0.0014680734996269707,0
5065,2020-03-13,0.0005458820979583,0.001642024958505266,0
5066,2020-03-14,0.0004043571095987,0.0018298961278008547,0
5067,2020-03-15,0.0007884963637176,0.0020320080243744925,0
5068,2020-03-16,0.0008087142191975,0.0022486071401137788,0
5069,2020-03-17,0.0010917641959166,0.0024798570972270183,0
5070,2020-03-18,0.0013950320281157,0.002725829382385523,0
5071,2020-03-19,0.0014961213055154,0.002986492945828074,0
5072,2020-03-20,0.0038616103966682,0.0032617025151591857,0
5073,2020-03-21,0.0025474497904722,0.0035511855716599786,0
5074,2020-03-22,0.0020622212589537,0.0038545280675322128,0
5075,2020-03-23,0.0024463605130725,0.004171159120473689,0
5076,2020-03-24,0.0044277103501065,0.004500335098989252,0
5077,2020-03-25,0.0041244425179074,0.004841123696584921,0
5078,2020-03-26,0.0047511960377855,0.005192388771806558,0
5079,2020-03-27,0.0051555531473843,0.005552776888782148,0
5080,2020-03-28,0.0061057923549414,0.005920706613900326,0
5081,2020-03-29,0.0059440495111019,0.006294361693743692,0
5082,2020-03-30,0.004245749650787,0.00667168924480953,0
5083,2020-03-31,0.0057620888117824,0.007050404017772539,0
5084,2020-04-01,0.00657080303098,0.007427999653529513,0
5085,2020-04-02,0.0042861853617469,0.007801767625863908,0
5086,2020-04-03,0.0081275779029352,0.0081688242729471,0
5087,2020-04-04,0.0085723707234939,0.008526145969498094,0
5088,2020-04-05,0.0066921101638596,0.008870612100940324,0
5089,2020-04-06,0.007884963637176,0.009199055092229335,0
5090,2020-04-07,0.0174884449901468,0.009508316341869064,0
5091,2020-04-08,0.0073795172501775,0.00979530654171201,0
5092,2020-04-09,0.0093810849426914,0.010057068550293773,0
5093,2020-04-10,0.0142535881133566,0.010290840753726617,0
5094,2020-04-11,0.0140716274140372,0.010494118711061724,0
5095,2020-04-12,0.0169627807476684,0.010664712852044258,0
5096,2020-04-13,0.0146983809339153,0.010800800078920189,0
5097,2020-04-14,0.020056112636099,0.010900967317663761,0
5098,2020-04-15,0.0168010379038289,0.01096424535778296,0
5099,2020-04-16,0.0216128875080542,0.010990131697431842,0
