,Date_reported,Indicator
101,2020-04-13,0.0045321991994959
102,2020-04-14,0.004644639255972
103,2020-04-15,0.0134928067771254
104,2020-04-16,0.014124200940414
105,2020-04-17,0.0144788195800692
106,2020-04-18,0.0120570337482775
107,2020-04-19,0.0062447477519773
108,2020-04-20,0.003831611155299
109,2020-04-21,0.0110364240048795
110,2020-04-22,0.0109845285941983
111,2020-04-23,0.0067204556832221
112,2020-04-24,0.0084416534708169
113,2020-04-25,0.0070145296770825
114,2020-04-26,0.0033559032240542
115,2020-04-27,0.0017730931982761
116,2020-04-28,0.0065301725107241
117,2020-04-29,0.0049214147796053
118,2020-04-30,0.0045149007292689
119,2020-05-01,0.0050684517765355
120,2020-05-02,0.0020498687219094
121,2020-05-03,0.002473681242473
122,2020-05-04,0.0012108929158958
123,2020-05-05,0.0057949875260731
124,2020-05-06,0.0047224823719939
125,2020-05-07,0.0047743777826751
126,2020-05-08,0.0038229619201855
127,2020-05-09,0.0041775805598407
128,2020-05-10,0.00207581642725
129,2020-05-11,0.0010206097433979
130,2020-05-12,0.0041170359140459
131,2020-05-13,0.003416447869849
132,2020-05-14,0.0027764044714469
133,2020-05-15,0.0026380167096303
134,2020-05-16,0.0029926353492855
135,2020-05-17,0.0012714375616906
136,2020-05-18,0.0007005880441968
137,2020-05-19,0.0027418075309928
138,2020-05-20,0.0025255766531542
139,2020-05-21,0.0033299555187136
140,2020-05-22,0.0006054464579479
141,2020-05-23,0.0021450103081584
142,2020-05-24,0.0010638559189656
143,2020-05-25,0.0006486926335156
144,2020-05-26,0.0027158598256521
145,2020-05-27,0.0017471454929354
146,2020-05-28,0.0015741607906646
147,2020-05-29,0.0014790192044156
148,2020-05-30,0.0014271237937344
149,2020-05-31,0.000527603341926
150,2020-06-01,0.0004238125205635
151,2020-06-02,0.0005103048716989
152,2020-06-03,0.001565511555551
153,2020-06-04,0.0013752283830531
154,2020-06-05,0.0014876684395292
155,2020-06-06,0.0013319822074854
156,2020-06-07,0.0005967972228343
157,2020-06-08,0.0004584094610177
158,2020-06-09,0.0013146837372583
159,2020-06-10,0.0012541390914635
160,2020-06-11,0.0010292589785114
161,2020-06-12,0.0008216773357864
162,2020-06-13,0.0007697819251052
163,2020-06-14,0.0004238125205635
164,2020-06-15,0.0001902831724979
165,2020-06-16,0.0012714375616906
166,2020-06-17,0.0008562742762406
167,2020-06-18,0.0010638559189656
168,2020-06-19,0.0009341173922625
169,2020-06-20,0.0010465574487385
170,2020-06-21,0.000432461755677
171,2020-06-22,0.0001729847022708
172,2020-06-23,0.0012368406212365
173,2020-06-24,0.0009514158624896
174,2020-06-25,0.0008649235113541
175,2020-06-26,0.0006573418686291
176,2020-06-27,0.0009773635678302
177,2020-06-28,0.0003546186396552
178,2020-06-29,0.000207581642725
179,2020-06-30,0.0010984528594198
180,2020-07-01,0.0008649235113541
181,2020-07-02,0.0011676467403281
182,2020-07-03,0.0008043788655594
183,2020-07-04,0.0008130281006729
184,2020-07-05,0.0005535510472666
185,2020-07-06,0.000207581642725
186,2020-07-07,0.0009687143327167
187,2020-07-08,0.0008562742762406
188,2020-07-09,0.0011849452105552
189,2020-07-10,0.0010725051540792
190,2020-07-11,0.0010984528594198
191,2020-07-12,0.0005362525770396
192,2020-07-13,0.0003719171098823
193,2020-07-14,0.0019374286654334
194,2020-07-15,0.0017903916685031
195,2020-07-16,0.0022488011295209
196,2020-07-17,0.0019547271356604
197,2020-07-18,0.0023698904211104
198,2020-07-19,0.0011244005647604
199,2020-07-20,0.0005535510472666
200,2020-07-21,0.003831611155299
201,2020-07-22,0.0012541390914635
202,2020-07-23,0.0047830270177887
203,2020-07-24,0.0037970142148449
204,2020-07-25,0.0042900206163168
205,2020-07-26,0.0019806748410011
206,2020-07-27,0.0015914592608917
207,2020-07-28,0.0051462948925574
208,2020-07-29,0.0059247260527762
209,2020-07-30,0.00608041228482
210,2020-07-31,0.0054922642970991
211,2020-08-01,0.0059160768176627
212,2020-08-02,0.0026726136500844
213,2020-08-03,0.0012800867968042
214,2020-08-04,0.0068674926801523
215,2020-08-05,0.0070318281473096
216,2020-08-06,0.0066339633320866
217,2020-08-07,0.0066512618023137
218,2020-08-08,0.0066685602725408
219,2020-08-09,0.0026293674745167
220,2020-08-10,0.0010552066838521
221,2020-08-11,0.0075507822541221
222,2020-08-12,0.0062101508115231
223,2020-08-13,0.005267384184147
224,2020-08-14,0.0057863382909595
225,2020-08-15,0.0050771010116491
226,2020-08-16,0.0014098253235073
227,2020-08-17,0.0011416990349875
228,2020-08-18,0.0061150092252741
229,2020-08-19,0.0062706954573179
230,2020-08-20,0.0052933318894876
231,2020-08-21,0.0050252056009678
232,2020-08-22,0.0044111099079064
233,2020-08-23,0.001755794728049
234,2020-08-24,0.0009946620380573
235,2020-08-25,0.0052500857139199
236,2020-08-26,0.0045581469048366
237,2020-08-27,0.004549497669723
238,2020-08-28,0.0046273407857449
239,2020-08-29,0.0053106303597147
240,2020-08-30,0.0016866008471406
241,2020-08-31,0.0010119605082844
242,2020-09-01,0.0054836150619856
243,2020-09-02,0.0048868178391512
244,2020-09-03,0.004964660955173
245,2020-09-04,0.0058555321718679
246,2020-09-05,0.0062966431626585
247,2020-09-06,0.0027850537065605
248,2020-09-07,0.001340631442599
249,2020-09-08,0.0079399978342315
250,2020-09-09,0.007533483783895
251,2020-09-10,0.0088568167562669
252,2020-09-11,0.0098860757347784
253,2020-09-12,0.0111056178857878
254,2020-09-13,0.0053365780650553
255,2020-09-14,0.0026034197691761
256,2020-09-15,0.0149112813357463
257,2020-09-16,0.0140809547648463
258,2020-09-17,0.016805463825612
259,2020-09-18,0.0151361614486984
260,2020-09-19,0.0147815428090432
261,2020-09-20,0.0077324161915065
262,2020-09-21,0.0039872973873428
263,2020-09-22,0.0190456157200194
264,2020-09-23,0.017938513625486
265,2020-09-24,0.0181287967979839
266,2020-09-25,0.0155253770288078
267,2020-09-26,0.0140377085892786
268,2020-09-27,0.0093238754523982
269,2020-09-28,0.0048349224284699
270,2020-09-29,0.0241400152018956
271,2020-09-30,0.0260168992215342
272,2020-10-01,0.0283175957617364
273,2020-10-02,0.0296063317936541
274,2020-10-03,0.0324519301460094
275,2020-10-04,0.0149458782762005
276,2020-10-05,0.0090557491638784
277,2020-10-06,0.0459533861582484
278,2020-10-07,0.0498022957837746
279,2020-10-08,0.0597143192238937
280,2020-10-09,0.0577682413233468
281,2020-10-10,0.0687787176228857
282,2020-10-11,0.0377971574461784
283,2020-10-12,0.0210954844419288
284,2020-10-13,0.0853852490408863
285,2020-10-14,0.1105285755159528
286,2020-10-15,0.1084008636780215
287,2020-10-16,0.1040243507105692
288,2020-10-17,0.1188231919898395
289,2020-10-18,0.0702663860624149
290,2020-10-19,0.0375290311576586
291,2020-10-20,0.1368654964366881
292,2020-10-21,0.1695250082254226
293,2020-10-22,0.1524687165815178
294,2020-10-23,0.1532212000363959
295,2020-10-24,0.1631505219467421
296,2020-10-25,0.0999159640316368
297,2020-10-26,0.0422082673540848
298,2020-10-27,0.1716440708282403
299,2020-10-28,0.1919351764046098
300,2020-10-29,0.1555305458117117
301,2020-10-30,0.1303785701015316
302,2020-10-31,0.1330944299271838
303,2020-11-01,0.0545680243313362
304,2020-11-02,0.0230242638722487
305,2020-11-03,0.1197313616767614
306,2020-11-04,0.104500058641814
307,2020-11-05,0.0796854031010621
308,2020-11-06,0.0661147532079148
309,2020-11-07,0.0574136226836915
310,2020-11-08,0.0263282716856217
311,2020-11-09,0.0125327416795223
312,2020-11-10,0.0744958620329369
313,2020-11-11,0.0662704394399585
314,2020-11-12,0.017315768697311
315,2020-11-13,0.0559346034792759
316,2020-11-14,0.0492746924418485
317,2020-11-15,0.020412194867959
318,2020-11-16,0.0091076445745596
319,2020-11-17,0.0504250407119496
320,2020-11-18,0.0417239101877264
321,2020-11-19,0.0318378344529479
322,2020-11-20,0.0260082499864207
323,2020-11-21,0.0265963979741415
324,2020-11-22,0.0108807377728357
325,2020-11-23,0.005059802541422
326,2020-11-24,0.0341125832878095
327,2020-11-25,0.0247800586002977
328,2020-11-26,0.0230848085180435
329,2020-11-27,0.0208619550938632
330,2020-11-28,0.0235605164492883
331,2020-11-29,0.0086578843486555
332,2020-11-30,0.0048089747231293
333,2020-12-01,0.0284213865830989
334,2020-12-02,0.0231972485745195
335,2020-12-03,0.022470712824982
336,2020-12-04,0.0204208441030725
337,2020-12-05,0.0220469003044184
338,2020-12-06,0.0094622632142149
339,2020-12-07,0.005154944127671
340,2020-12-08,0.0289489899250249
341,2020-12-09,0.0234394271576987
342,2020-12-10,0.0237767473271268
343,2020-12-11,0.0230761592829299
344,2020-12-12,0.0249530433025685
345,2020-12-13,0.0136744407145098
346,2020-12-14,0.0063571878084533
347,2020-12-15,0.0329103396070271
348,2020-12-16,0.0276775523633343
349,2020-12-17,0.023811344267581
350,2020-12-18,0.0236383595653102
351,2020-12-19,0.023603762624856
352,2020-12-20,0.0123597569772514
353,2020-12-21,0.0054922642970991
354,2020-12-22,0.0286116697555968
355,2020-12-23,0.0223928697089601
356,2020-12-24,0.0203775979275048
357,2020-12-25,0.0148680351601786
358,2020-12-26,0.0042554236758626
359,2020-12-27,0.009496860154669
360,2020-12-28,0.0045840946101772
361,2020-12-29,0.0228426299348643
362,2020-12-30,0.0196337637077402
363,2020-12-31,0.0171254855248131
364,2021-01-01,0.0140034600431161
365,2021-01-02,0.0040391283888201
366,2021-01-03,0.0090514369651384
367,2021-01-04,0.0063041406836168
368,2021-01-05,0.0250357062394457
369,2021-01-06,0.0226070618777244
370,2021-01-07,0.0198253167400082
371,2021-01-08,0.015588107428069
372,2021-01-09,0.0166646341841511
373,2021-01-10,0.0112131026913513
374,2021-01-11,0.0069586689513148
375,2021-01-12,0.0245361978246236
376,2021-01-13,0.0195583381044999
377,2021-01-14,0.0176033655154547
378,2021-01-15,0.0174225090204329
379,2021-01-16,0.0178272830807198
380,2021-01-17,0.0098265362295175
381,2021-01-18,0.0060027131919138
382,2021-01-19,0.0252854604468567
383,2021-01-20,0.0201870297300518
384,2021-01-21,0.0207984969275065
385,2021-01-22,0.0195583381044999
386,2021-01-23,0.0217372282588101
387,2021-01-24,0.0116867744640274
388,2021-01-25,0.0068553223827309
389,2021-01-26,0.0282997353638867
390,2021-01-27,0.0232529779313737
391,2021-01-28,0.0216338816902262
392,2021-01-29,0.0219353091819292
393,2021-01-30,0.0253285215171
394,2021-01-31,0.0133489317754182
395,2021-02-01,0.0072687086570664
396,2021-02-02,0.0284116941465192
397,2021-02-03,0.0225209397372379
398,2021-02-04,0.0202903762986357
399,2021-02-05,0.020333437368879
400,2021-02-06,0.0207640480713118
401,2021-02-07,0.0108169408451131
402,2021-02-08,0.0051156551449022
403,2021-02-09,0.0218836358976372
404,2021-02-10,0.0181545472145688
405,2021-02-11,0.0181889960707634
406,2021-02-12,0.0176636510137953
407,2021-02-13,0.0172158158832652
408,2021-02-14,0.0096715163766417
409,2021-02-15,0.0051070429308535
410,2021-02-16,0.0234855077106874
411,2021-02-17,0.0205142938639008
412,2021-02-18,0.0217458404728587
413,2021-02-19,0.0220128191083671
414,2021-02-20,0.0242089336907746
415,2021-02-21,0.0133919928456615
416,2021-02-22,0.0069328323091688
417,2021-02-23,0.0287475704944168
418,2021-02-24,0.0251304405939809
419,2021-02-25,0.0236922008478552
420,2021-02-26,0.0227706939446489
421,2021-02-27,0.0241141993362394
422,2021-02-28,0.0128063622903528
423,2021-03-01,0.006123284188595
424,2021-03-02,0.0276538193102374
425,2021-03-03,0.0237524863461958
426,2021-03-04,0.0237008130619039
427,2021-03-05,0.0230979580784979
428,2021-03-06,0.0235199565668821
429,2021-03-07,0.0130044432134719
430,2021-03-08,0.0067692002422443
431,2021-03-09,0.0317360087693008
432,2021-03-10,0.0291351201266064
433,2021-03-11,0.029169568982801
434,2021-03-12,0.0301169125281533
435,2021-03-13,0.0323130271105608
436,2021-03-14,0.0187229533417801
437,2021-03-15,0.0119106920292925
438,2021-03-16,0.0452830214678382
439,2021-03-17,0.0396075724097732
440,2021-03-18,0.0416400549252563
441,2021-03-19,0.0433711099490363
442,2021-03-20,0.0446284932001402
443,2021-03-21,0.024501748968429
444,2021-03-22,0.0135728493406833
445,2021-03-23,0.0541277652958088
446,2021-03-24,0.0519919362117419
447,2021-03-25,0.0479355833948245
448,2021-03-26,0.0484264795955979
449,2021-03-27,0.0494341086392908
450,2021-03-28,0.0263189261326956
451,2021-03-29,0.0145632539562788
452,2021-03-30,0.0529995652554348
453,2021-03-31,0.0447576764108701
454,2021-04-01,0.0407099358080013
455,2021-04-02,0.040391283888201
456,2021-04-03,0.042148175554127
457,2021-04-04,0.0232615901454224
458,2021-04-05,0.0130302798556179
459,2021-04-06,0.0134522783440021
460,2021-04-07,0.0453002458959355
461,2021-04-08,0.0408305068046825
462,2021-04-09,0.0384621479413019
463,2021-04-10,0.0387291265768102
464,2021-04-11,0.0203420495829276
465,2021-04-12,0.0112389393334973
466,2021-04-13,0.0407271602360986
467,2021-04-14,0.0368688883423003
468,2021-04-15,0.033587634789762
469,2021-04-16,0.0327866988832369
470,2021-04-17,0.0346297126896495
471,2021-04-18,0.0199975610209814
472,2021-04-19,0.0112992248318379
473,2021-04-20,0.0467901589263531
474,2021-04-21,0.0383846380148639
475,2021-04-22,0.0350344867499364
476,2021-04-23,0.032735025598945
477,2021-04-24,0.0313140102809166
478,2021-04-25,0.0162684723379129
479,2021-04-26,0.0098006995873716
480,2021-04-27,0.0367741539877651
481,2021-04-28,0.0323819248229501
482,2021-04-29,0.0296949140397691
483,2021-04-30,0.0288250804208547
484,2021-05-01,0.0300307903876667
485,2021-05-02,0.011497305754957
486,2021-05-03,0.0097920873733229
487,2021-05-04,0.0372994990447332
488,2021-05-05,0.0314431934916464
489,2021-05-06,0.0311331537858948
490,2021-05-07,0.0302719323810291
491,2021-05-08,0.0283686330762759
492,2021-05-09,0.014761334879398
493,2021-05-10,0.0073634430116016
494,2021-05-11,0.0289542636315846
495,2021-05-12,0.0257505200054842
496,2021-05-13,0.0241830970486286
497,2021-05-14,0.0081213178478834
498,2021-05-15,0.0220214313224158
499,2021-05-16,0.0107997164170158
500,2021-05-17,0.0063299773257628
501,2021-05-18,0.0307972774379972
502,2021-05-19,0.0281102666548162
503,2021-05-20,0.0268528834037123
504,2021-05-21,0.0207468236432145
505,2021-05-22,0.020884619067993
506,2021-05-23,0.012349914945774
507,2021-05-24,0.0066572414596118
508,2021-05-25,0.0077423804297425
509,2021-05-26,0.0240194649817042
510,2021-05-27,0.0218233503992966
511,2021-05-28,0.0190760541177751
512,2021-05-29,0.0174225090204329
513,2021-05-30,0.0096112308783011
514,2021-05-31,0.0051931650713401
515,2021-06-01,0.0174483456625789
516,2021-06-02,0.0144857440298409
517,2021-06-03,0.0129010966448881
518,2021-06-04,0.012625505795331
519,2021-06-05,0.0116092645375895
520,2021-06-06,0.005572102489481
521,2021-06-07,0.0034362734054141
522,2021-06-08,0.0106533087781886
523,2021-06-09,0.0089653148246518
524,2021-06-10,0.0072428720149204
525,2021-06-11,0.0065797315331739
526,2021-06-12,0.0067089147439037
527,2021-06-13,0.0033587634789762
528,2021-06-14,0.0017999527361693
529,2021-06-15,0.0065883437472225
530,2021-06-16,0.0046075345160314
531,2021-06-17,0.0036085176863872
532,2021-06-18,0.0038754963218956
533,2021-06-19,0.0036515787566305
534,2021-06-20,0.002359746649332
535,2021-06-21,0.0011970977527633
536,2021-06-22,0.0041510871714526
537,2021-06-23,0.0031434581277597
538,2021-06-24,0.0034104367632681
539,2021-06-25,0.0029195405624947
540,2021-06-26,0.0034276611913654
541,2021-06-27,0.0022305634386021
542,2021-06-28,0.0015243618866122
543,2021-06-29,0.0051501040010968
544,2021-06-30,0.0047970032251019
545,2021-07-01,0.0054084704225565
546,2021-07-02,0.005821856696892
547,2021-07-03,0.0062352429712276
548,2021-07-04,0.0044869635193502
549,2021-07-05,0.0031520703418084
550,2021-07-06,0.0085949896205596
551,2021-07-07,0.0089739270387005
552,2021-07-08,0.0101021270790745
553,2021-07-09,0.010567186637702
554,2021-07-10,0.0111011439087187
555,2021-07-11,0.0086466629048515
556,2021-07-12,0.006726139172001
557,2021-07-13,0.0151919455818308
558,2021-07-14,0.0123068538755307
559,2021-07-15,0.0124532615143579
560,2021-07-16,0.0119709775276331
561,2021-07-17,0.0135211760563914
562,2021-07-18,0.0095078843097172
563,2021-07-19,0.0072170353727745
564,2021-07-20,0.0183784647798339
565,2021-07-21,0.0168282662510756
566,2021-07-22,0.0068036490984389
567,2021-07-23,0.0164837776891293
568,2021-07-24,0.0142618264645758
569,2021-07-25,0.0099729438683447
570,2021-07-26,0.006751975814147
571,2021-07-27,0.0181889960707634
572,2021-07-28,0.0137795424778511
573,2021-07-29,0.0150885990132469
574,2021-07-30,0.0153469654347066
575,2021-07-31,0.0154761486454365
576,2021-08-01,0.0102140858617071
577,2021-08-02,0.0090944980353817
578,2021-08-03,0.0193860938235267
579,2021-08-04,0.016793817394881
580,2021-08-05,0.0161479013412317
581,2021-08-06,0.0158120249933341
582,2021-08-07,0.0183698525657852
583,2021-08-08,0.0109805729120376
584,2021-08-09,0.0079490735669103
585,2021-08-10,0.022365919884362
586,2021-08-11,0.019101890759921
587,2021-08-12,0.0171555303849246
588,2021-08-13,0.0185851579170016
589,2021-08-14,0.0195755625325972
590,2021-08-15,0.0116437133937841
591,2021-08-16,0.0065969559612712
592,2021-08-17,0.0243639535436504
593,2021-08-18,0.0193516449673321
594,2021-08-19,0.0195152770342566
595,2021-08-20,0.0172847135956544
596,2021-08-21,0.0193344205392348
597,2021-08-22,0.0110666950525241
598,2021-08-23,0.008233276630516
599,2021-08-24,0.0228568160851355
600,2021-08-25,0.021186046559696
601,2021-08-26,0.0206262526465333
602,2021-08-27,0.0188349121244127
603,2021-08-28,0.0190932785458724
604,2021-08-29,0.0118159576747573
605,2021-08-30,0.0071739743025312
606,2021-08-31,0.0253629703732947
607,2021-09-01,0.020307600726733
608,2021-09-02,0.0191363396161157
609,2021-09-03,0.0181976082848121
610,2021-09-04,0.0185593212748557
611,2021-09-05,0.0106791454203346
612,2021-09-06,0.0063127528976655
613,2021-09-07,0.0241141993362394
614,2021-09-08,0.020333437368879
615,2021-09-09,0.0188607487665587
616,2021-09-10,0.0181287105724228
617,2021-09-11,0.0200147854490787
618,2021-09-12,0.0112475515475459
619,2021-09-13,0.0058563055530867
620,2021-09-14,0.0252337871625648
621,2021-09-15,0.021513310693545
622,2021-09-16,0.0199975610209814
623,2021-09-17,0.0208932312820417
624,2021-09-18,0.02058319157629
625,2021-09-19,0.0108513897013077
626,2021-09-20,0.0056151635597243
627,2021-09-21,0.0253199093030514
628,2021-09-22,0.0195411136764026
629,2021-09-23,0.0186971166996342
630,2021-09-24,0.0179134052212064
631,2021-09-25,0.019403318251624
632,2021-09-26,0.0104724522831668
633,2021-09-27,0.0062266307571789
634,2021-09-28,0.0226328985198704
635,2021-09-29,0.0205918037903387
636,2021-09-30,0.0186626678434395
637,2021-10-01,0.0186368312012936
638,2021-10-02,0.0185076479905637
639,2021-10-03,0.0098782095138095
640,2021-10-04,0.005847693339038
641,2021-10-05,0.0240366894098015
642,2021-10-06,0.0197219701714243
643,2021-10-07,0.0219180847538319
644,2021-10-08,0.0216769427604695
645,2021-10-09,0.0219180847538319
646,2021-10-10,0.0122637928052874
647,2021-10-11,0.0070620155198986
648,2021-10-12,0.0337943279269298
649,2021-10-13,0.0295829552571366
650,2021-10-14,0.030978133933019
651,2021-10-15,0.0335015126492755
652,2021-10-16,0.0358957081548021
653,2021-10-17,0.0204626205796088
654,2021-10-18,0.0128321989324988
655,2021-10-19,0.0565822462996761
656,2021-10-20,0.0542224996503441
657,2021-10-21,0.0564272264468002
658,2021-10-22,0.0594759502200248
659,2021-10-23,0.0615687182338484
660,2021-10-24,0.0352239554590068
661,2021-10-25,0.0210999244192095
662,2021-10-26,0.0835729251281669
663,2021-10-27,0.0809634242714239
664,2021-10-28,0.0794476745988602
665,2021-10-29,0.0791979203914492
666,2021-10-30,0.0800074685120229
667,2021-10-31,0.0428199282499223
668,2021-11-01,0.0263447627748415
669,2021-11-02,0.0308489507222891
670,2021-11-03,0.100892087580016
671,2021-11-04,0.0922023636049212
672,2021-11-05,0.0876981756574736
673,2021-11-06,0.0959659011441843
674,2021-11-07,0.0555832294700319
675,2021-11-08,0.0350775478201797
676,2021-11-09,0.1314826718808455
677,2021-11-10,0.1121051902713674
678,2021-11-11,0.1098143413344246
679,2021-11-12,0.0435347420159608
680,2021-11-13,0.1184351675971302
681,2021-11-14,0.0720325583029666
682,2021-11-15,0.0474188505519051
683,2021-11-16,0.1794613163459133
684,2021-11-17,0.1587317171307961
685,2021-11-18,0.1562944605550262
686,2021-11-19,0.159963263739754
687,2021-11-20,0.1649325112458291
688,2021-11-21,0.0965859805556876
689,2021-11-22,0.0581668936846289
690,2021-11-23,0.2206879849968341
691,2021-11-24,0.1820535927745591
692,2021-11-25,0.1737514184316538
693,2021-11-26,0.1742250902043299
694,2021-11-27,0.1726318306053284
695,2021-11-28,0.0998155608239339
696,2021-11-29,0.0609055777521019
697,2021-11-30,0.2171139161666415
698,2021-12-01,0.1797369071954704
699,2021-12-02,0.169402250337082
700,2021-12-03,0.1578618835118817
701,2021-12-04,0.1530304314305852
702,2021-12-05,0.0830045190009556
703,2021-12-06,0.0514838155828712
704,2021-12-07,0.1786259315831936
705,2021-12-08,0.1350481284969895
706,2021-12-09,0.1298808000677953
707,2021-12-10,0.1157223201718033
708,2021-12-11,0.1128458406795519
709,2021-12-12,0.0612586785280968
710,2021-12-13,0.0336479202881026
711,2021-12-14,0.1195805920656016
712,2021-12-15,0.091151673490985
713,2021-12-16,0.079955795227731
714,2021-12-17,0.0698450559346078
715,2021-12-18,0.066701597806848
716,2021-12-19,0.0409338533732664
717,2021-12-20,0.0245448100386722
718,2021-12-21,0.0785606165518486
719,2021-12-22,0.0635581396790882
720,2021-12-23,0.0636614862476721
721,2021-12-24,0.0648069107161434
722,2021-12-25,0.0561774722393892
723,2021-12-26,0.0242778314031639
724,2021-12-27,0.0393319815602162
725,2021-12-28,0.11452522241904
726,2021-12-29,0.1103999718897333
727,2021-12-30,0.1295793725760923
728,2021-12-31,0.1383293820495278
729,2022-01-01,0.1055085899246245
730,2022-01-02,0.0349264489822041
731,2022-01-03,0.0780032606598379
732,2022-01-04,0.2366350567003574
733,2022-01-05,0.2414309016969312
734,2022-01-06,0.2234743657795268
735,2022-01-07,0.2030384037368812
736,2022-01-08,0.2042566684766191
737,2022-01-09,0.1316927024998363
738,2022-01-10,0.096337287059978
739,2022-01-11,0.3240927380868937
740,2022-01-12,0.2720848447608996
741,2022-01-13,0.2673662137267035
742,2022-01-14,0.2583579181159656
743,2022-01-15,0.2733374268172499
744,2022-01-16,0.1817530881080803
745,2022-01-17,0.128689937296257
746,2022-01-18,0.5382671110644777
747,2022-01-19,0.5211427700749225
748,2022-01-20,0.5226870493224776
749,2022-01-21,0.4914497118760993
750,2022-01-22,0.4843546066664991
751,2022-01-23,0.2813848375628425
752,2022-01-24,0.1780296592556419
753,2022-01-25,0.6523207128255737
754,2022-01-26,0.5365941418796263
755,2022-01-27,0.4701129202723799
756,2022-01-28,0.4079385218999817
757,2022-01-29,0.3556818280285482
758,2022-01-30,0.1992377609220651
759,2022-01-31,0.113641793961748
760,2022-02-01,0.4297986525820392
761,2022-02-02,0.3155820435670345
762,2022-02-03,0.2651012708302894
763,2022-02-04,0.2221531490899519
764,2022-02-05,0.1923571389412919
765,2022-02-06,0.1072501937427006
766,2022-02-07,0.0626719994632771
767,2022-02-08,0.2353309986690886
768,2022-02-09,0.1668336347108676
769,2022-02-10,0.1442013644050325
770,2022-02-11,0.122040957202617
771,2022-02-12,0.1047450296300001
772,2022-02-13,0.0580992170246835
773,2022-02-14,0.0416097463924564
774,2022-02-15,0.1415760896841889
775,2022-02-16,0.0992799969594857
776,2022-02-17,0.0912325862138931
777,2022-02-18,0.0797277058196077
778,2022-02-19,0.0663096350241847
779,2022-02-20,0.0386498778346425
780,2022-02-21,0.0252747036849848
781,2022-02-22,0.0939951302011861
782,2022-02-23,0.0686346332246704
783,2022-02-24,0.0654517021088763
784,2022-02-25,0.0573871327049775
785,2022-02-26,0.0500174889624785
786,2022-02-27,0.0289895532082701
787,2022-02-28,0.0201871614972061
788,2022-03-01,0.0714743911743411
789,2022-03-02,0.0591630538396659
790,2022-03-03,0.0650398943095283
791,2022-03-04,0.0614794727109985
792,2022-03-05,0.0594547510308707
793,2022-03-06,0.0358444372015841
794,2022-03-07,0.0302764525812327
795,2022-03-08,0.1058775010782071
