,Date_reported,Indicator,SmoothedCases,cutDatesW
10989,2020-01-03,0.0,4.422435483367008e-07,0
10990,2020-01-04,0.0,4.573902823257673e-07,0
10991,2020-01-05,0.0,4.757476927868697e-07,0
10992,2020-01-06,0.0,4.982459750722559e-07,0
10993,2020-01-07,0.0,5.260605650877378e-07,0
10994,2020-01-08,0.0,5.606728205794463e-07,0
10995,2020-01-09,0.0,6.039447307647902e-07,0
10996,2020-01-10,0.0,6.582105806834886e-07,0
10997,2020-01-11,2.111316725209257e-06,7.263890067629594e-07,0
10998,2020-01-12,2.111316725209257e-06,8.121194489127401e-07,0
10999,2020-01-13,0.0,9.199276296711118e-07,0
11000,2020-01-14,2.111316725209257e-06,1.0554253668058534e-06,0
11001,2020-01-15,0.0,1.2255507423252064e-06,0
11002,2020-01-16,0.0,1.438855392899267e-06,0
11003,2020-01-17,0.0,1.705846432944279e-06,0
11004,2020-01-18,0.0,2.0393912438691215e-06,0
11005,2020-01-19,0.0,2.4551940253893527e-06,0
11006,2020-01-20,2.111316725209257e-06,2.972353563464134e-06,0
11007,2020-01-21,0.0,3.6140120721718183e-06,0
11008,2020-01-22,0.0,4.408105153631984e-06,0
11009,2020-01-23,2.111316725209257e-06,5.388222823640381e-06,0
11010,2020-01-24,0.0,6.594591097868565e-06,0
11011,2020-01-25,0.0,8.075182747172727e-06,0
11012,2020-01-26,0.0,9.886964432149244e-06,0
11013,2020-01-27,0.0,1.209728543953291e-05,0
11014,2020-01-28,0.0,1.4785410594470202e-05,0
11015,2020-01-29,0.0,1.8044196550386378e-05,0
11016,2020-01-30,0.0,2.198190651287934e-05,0
11017,2020-01-31,0.0,2.6724153504678695e-05,0
11018,2020-02-01,0.0,3.2415956516847316e-05,0
11019,2020-02-02,2.111316725209257e-06,3.922388733619861e-05,0
11020,2020-02-03,0.0,4.7338278541548496e-05,0
11021,2020-02-04,0.0,5.697545520953237e-05,0
11022,2020-02-05,0.0,6.837994439228813e-05,0
11023,2020-02-06,0.0,8.182660759608442e-05,0
11024,2020-02-07,0.0,9.762263251998083e-05,0
11025,2020-02-08,0.0,0.00011610931147252533,0
11026,2020-02-09,0.0,0.0001376635254854739,0
11027,2020-02-10,0.0,0.0001626988455450524,0
11028,2020-02-11,2.111316725209257e-06,0.00019166615596261232,0
11029,2020-02-12,0.0,0.0002250537001402267,0
11030,2020-02-13,0.0,0.0002633864463080622,0
11031,2020-02-14,6.333950175627771e-06,0.0003072246706830099,0
11032,2020-02-15,0.0,0.00035716165837683557,0
11033,2020-02-16,0.0,0.00041382042869183856,0
11034,2020-02-17,0.0,0.00047784940155397754,0
11035,2020-02-18,0.0,0.0005499169360396359,0
11036,2020-02-19,0.0,0.0006307046904386936,0
11037,2020-02-20,0.0,0.0007208997761171507,0
11038,2020-02-21,0.0,0.0008211857044941763,0
11039,2020-02-22,0.0,0.0009322321574505197,0
11040,2020-02-23,2.111316725209257e-06,0.0010546836459635655,0
11041,2020-02-24,2.111316725209257e-06,0.0011891471590426677,0
11042,2020-02-25,4.222633450418514e-06,0.0013361789442377346,0
11043,2020-02-26,4.222633450418514e-06,0.001496270601041813,0
11044,2020-02-27,2.111316725209257e-06,0.0016698347081581337,0
11045,2020-02-28,1.4779217076464795e-05,0.0018571902434634864,0
11046,2020-02-29,4.856028467981291e-05,0.002058548090080124,0
11047,2020-03-01,4.856028467981291e-05,0.002273996951722717,0
11048,2020-03-02,4.0115017778975874e-05,0.0025034900238775633,0
11049,2020-03-03,7.81187188327425e-05,0.0027468327829333213,0
11050,2020-03-04,0.000152014804215,0.003003672261792948,0
11051,2020-03-05,0.0001794619216427,0.0032734881766443213,0
11052,2020-03-06,0.0002090203557957,0.00355558625462059,0
11053,2020-03-07,0.0004011501777897,0.00384909408554964,0
11054,2020-03-08,0.0005785007827073,0.004152959782775759,0
11055,2020-03-09,0.0006122818503106,0.0044659536884660515,0
11056,2020-03-10,0.0007790758716022,0.004786673298671161,0
11057,2020-03-11,0.001372355871386,0.005113551513929979,0
11058,2020-03-12,0.0021873241273167,0.005444868244064243,0
11059,2020-03-13,0.0028418323121316,0.005778765313071449,0
11060,2020-03-14,0.0038235945893539,0.006113264524103373,0
11061,2020-03-15,0.0045984478275057,0.006446288658082931,0
11062,2020-03-16,0.0042901955856252,0.006775685095399819,0
11063,2020-03-17,0.0048771416352333,0.007099251671229719,0
11064,2020-03-18,0.0068934491078082,0.007414764304178245,0
11065,2020-03-19,0.009465032879113,0.007720005877817846,0
11066,2020-03-20,0.0101047618468515,0.008012795807627931,0
11067,2020-03-21,0.0124166536609556,0.00829101969382807,0
11068,2020-03-22,0.0137890095323416,0.008552658445077509,0
11069,2020-03-23,0.0122308577891372,0.008795816259896694,0
11070,2020-03-24,0.0112448728784645,0.009018746872221112,0
11071,2020-03-25,0.0173254650470671,0.009219877504350014,0
11072,2020-03-26,0.0205367777861104,0.009397830023685263,0
11073,2020-03-27,0.0214045289601714,0.009551438867440327,0
11074,2020-03-28,0.0213538573587664,0.009679765379758027,0
11075,2020-03-29,0.0192045369325034,0.009782108295765956,0
11076,2020-03-30,0.0149903487489857,0.009858010204020773,0
11077,2020-03-31,0.0107529360814907,0.009907259919313623,0
11078,2020-04-01,0.0169116469689261,0.009929890798595293,0
11079,2020-04-02,0.0167342963640085,0.009926175130534178,0
11080,2020-04-03,0.0149164526636033,0.009896614820817455,0
11081,2020-04-04,0.0145891985711959,0.009841928677915023,0
11082,2020-04-05,0.0144034026993775,0.009763036675221822,0
11083,2020-04-06,0.0098640717401776,0.009661041623344252,0
11084,2020-04-07,0.0066443137342335,0.009537208729426117,0
11085,2020-04-08,0.0114011103161299,0.009392943548039089,0
11086,2020-04-09,0.0112385389282888,0.009229768840117164,0
11087,2020-04-10,0.0115869061879484,0.009049300853105038,0
11088,2020-04-11,0.009737392736665,0.008853225517871923,0
11089,2020-04-12,0.0093763575766543,0.008643275027446023,0
11090,2020-04-13,0.0064922989300184,0.00842120522107572,0
11091,2020-04-14,0.0050228224892728,0.008188774146640713,0
11092,2020-04-15,0.0066041987164545,0.007947722117329876,0
11093,2020-04-16,0.0084368216339361,0.0076997535171636775,0
11094,2020-04-17,0.0078160945167246,0.00744652054673697,0
11095,2020-04-18,0.00721436925004,0.007189609037742454,0
11096,2020-04-19,0.0073093785026744,0.0069305264044520675,0
11097,2020-04-20,0.0046068930944065,0.0066706917441562465,0
11098,2020-04-21,0.0030508526679273,0.006411428048038769,0
11099,2020-04-22,0.0053162955140769,0.0061539564401906,0
11100,2020-04-23,0.005761783343096,0.005899392326163616,0
11101,2020-04-24,0.0058462360121044,0.005648743303993481,0
11102,2020-04-25,0.0046934570801401,0.005402908669996236,0
11103,2020-04-26,0.0048264700338283,0.005162680338573928,0
11104,2020-04-27,0.0027235985755199,0.00492874498919696,0
11105,2020-04-28,0.0017312797146715,0.0047016872539035115,0
11106,2020-04-29,0.0034900065467709,0.004481993764156955,0
11107,2020-04-30,0.0036673571516884,0.004270057885727185,0
11108,2020-05-01,0.0031331940202105,0.00406618498337141,0
11109,2020-05-02,0.0030381847675761,0.003870598072461009,0
11110,2020-05-03,0.0016742741630909,0.0036834437313706166,0
11111,2020-05-04,0.0011950052664684,0.003504798165547056,0
11112,2020-05-05,0.0009543151597945,0.003334673330966386,0
11113,2020-05-06,0.0021387638426369,0.003173023040564537,0
11114,2020-05-07,0.0020733130241554,0.003019748991736835,0
11115,2020-05-08,0.0020775356576059,0.0028747066658377602,0
11116,2020-05-09,0.0020184187893,0.0027377110616077457,0
11117,2020-05-10,0.001938188753742,0.002608542233566995,0
11118,2020-05-11,0.0010366565120777,0.0024869506137121565,0
11119,2020-05-12,0.0006671760851661,0.002372662100480065,0
11120,2020-05-13,0.0027193759420695,0.00226538290311531,0
11121,2020-05-14,0.0015497064763035,0.002164804132546354,0
11122,2020-05-15,0.0017101665474194,0.002070606131906738,0
11123,2020-05-16,0.0016637175794648,0.0019824625412013432,0
11124,2020-05-17,0.0016890533801674,0.0019000440915625436,0
11125,2020-05-18,0.000736849537098,0.001823022125287936,0
11126,2020-05-19,0.000515161280951,0.0017510718385817998,0
11127,2020-05-20,0.0013385748037826,0.0016838752447746153,0
11128,2020-05-21,0.0018051758000539,0.0016211238568615337,0
11129,2020-05-22,0.0015855988606321,0.0015625210895299326,0
11130,2020-05-23,0.0016489383623884,0.0015077843824461352,0
11131,2020-05-24,0.0017397249815724,0.001456647048414679,0
11132,2020-05-25,0.0006650647684409,0.0014088598520550142,0
11133,2020-05-26,0.0005531649820048,0.0013641923267838831,0
11134,2020-05-27,0.001161224198865,0.0013224338400578389,0
11135,2020-05-28,0.0015687083268304,0.0012833944189243496,0
11136,2020-05-29,0.0013132390030801,0.0012469053498579033,0
11137,2020-05-30,0.0013955803553633,0.001212819568532421,0
11138,2020-05-31,0.0015518177930288,0.001181011856527863,0
11139,2020-06-01,0.0007136250531207,0.00115137886292737,0
11140,2020-06-02,0.0003863709607132,0.0011238389692897807,0
11141,2020-06-03,0.0007664079712509,0.0010983320165586362,0
11142,2020-06-04,0.0010113207113752,0.0010748189120906926,0
11143,2020-06-05,0.0012794579354768,0.0010532811341719026,0
11144,2020-06-06,0.0010957733803836,0.0010337201501730592,0
11145,2020-06-07,0.0013765785048364,0.0010161567629337724,0
11146,2020-06-08,0.0005806120994325,0.0010006303981198734,0
11147,2020-06-09,0.0003040296084301,0.0009871983432553273,0
11148,2020-06-10,0.0007347382203728,0.0009759349469738312,0
11149,2020-06-11,0.0009522038430693,0.0009669307848615676,1
11150,2020-06-12,0.0009775396437718,0.000960291796167233,0
11151,2020-06-13,0.0008128569392055,0.0009561383937329365,0
11152,2020-06-14,0.001049324412429,0.0009546045478388069,0
11153,2020-06-15,0.0002618032739259,0.0009558368433348492,0
11154,2020-06-16,0.0001857958718184,0.0009599935085224191,0
11155,2020-06-17,0.0006333950175627,0.0009672434137947788,0
11156,2020-06-18,0.0008445266900837,0.0009777650380821039,0
11157,2020-06-19,0.0007685192879761,0.0009917454016793847,0
11158,2020-06-20,0.000827636156282,0.0010093789650501026,0
11159,2020-06-21,0.0007431834872736,0.001030866494653552,0
11160,2020-06-22,0.0004877141635233,0.0010564138986732057,0
11161,2020-06-23,0.0003547012098351,0.0010862310376377907,0
11162,2020-06-24,0.0005257178645771,0.001120530517214314,0
11163,2020-06-25,0.0009564264765197,0.0011595264727840208,0
11164,2020-06-26,0.0007326269036476,0.0012034333576460149,0
11165,2020-06-27,0.0007917437719534,0.0012524647486801032,0
11166,2020-06-28,0.0010239886117264,0.0013068321848913073,0
11167,2020-06-29,0.0005531649820048,0.0013667440553122175,0
11168,2020-06-30,0.0004032614945149,0.0014324045531300708,0
11169,2020-07-01,0.0006017252666846,0.0015040127125308883,0
11170,2020-07-02,0.0009627604266954,0.0015817615435413613,0
11171,2020-07-03,0.0009712056935962,0.0016658372780659202,0
11172,2020-07-04,0.0010472130957037,0.001756418737368843,0
11173,2020-07-05,0.0012667900351255,0.0018536768274920404,0
11174,2020-07-06,0.0006481742346392,0.0019577741646272322,0
11175,2020-07-07,0.0004433765122939,0.002068864827420693,0
11176,2020-07-08,0.0007305155869224,0.00218709422776524,0
11177,2020-07-09,0.001524370675601,0.00231259908604867,0
11178,2020-07-10,0.0016067120278842,0.0024455074913285906,0
11179,2020-07-11,0.0018241776505807,0.0025859390217554848,0
11180,2020-07-12,0.0024681292517696,0.0027340048960388177,0
11181,2020-07-13,0.0013090163696297,0.00288980812310687,0
11182,2020-07-14,0.0008297474730072,0.003053443614590454,0
11183,2020-07-15,0.0018832945188866,0.00322499822356979,0
11184,2020-07-16,0.0027932720274518,0.0034045506733223247,0
11185,2020-07-17,0.0033675501767087,0.0035921713416994347,0
11186,2020-07-18,0.0034625594293431,0.0037879218702787745,0
11187,2020-07-19,0.0045034385748713,0.003991854572552218,0
11188,2020-07-20,0.0032936540913264,0.004204011622008908,0
11189,2020-07-21,0.0024449047677923,0.004424424008878295,0
11190,2020-07-22,0.0034351123119154,0.004653110263259969,0
11191,2020-07-23,0.0049658169376921,0.00489007495207595,0
11192,2020-07-24,0.0049721508878678,0.005135306967377745,0
11193,2020-07-25,0.0050185998558224,0.0053887776336295126,0
11194,2020-07-26,0.0060066960832203,0.005650438671255209,0
