"Country","K1","K2","K3","K4","K5"
"IvoryCoast",26.466080704306638,31.412478841400414,42.38554830224757,38.48821308595613,35.752276266522266
"Jamaica",7.323683148190225,27.427514999347125,33.591118269381944,30.452000950665536,28.35559704552248
"Japan",0.35391784135904175,1.9598457945997718,22.120903467286983,21.247226851775725,19.71927281734682
"Kazakhstan",15.742968578393134,43.2769954867256,51.88780943975005,47.1175304101314,43.789323874343744
"Kenya",13.128181650729298,16.523059582565107,17.791444192926026,16.390868768814002,15.331242489335505
"Kiribati",0.,0.,22.732500113765084,24.724373336744527,22.468512740042286
"Kuwait",15.889854516204299,25.999677176709366,47.02268518091162,42.840293106774624,39.85759514975708
"Kyrgyzstan",0.,63.794976306604916,54.60854374731213,47.87414289838995,43.698291023588666
"Laos",0.012315266094377891,14.819982106305627,18.18372460962816,16.19573377938463,14.905085303310015
"Latvia",6.210228691441489,15.245107087118814,54.81695338549011,48.83872456932793,44.96815965969047
"Lebanon",23.72876737039148,40.49990279799835,57.75663505332466,53.024155507873864,49.629682228515065
"Lesotho",4.846707064420841,38.45005720646469,35.21551948861164,31.592717949685156,29.08471809085617
"Libya",19.871469308574074,32.05002476640998,37.67345772998652,34.747319387002065,32.48077098083104
"Liechtenstein",19.248363506139647,24.616398916257296,58.693099385023935,52.926321250274825,49.06280358391831
"Lithuania",6.446500231993102,7.070337964000362,16.28635600024471,14.535776596462272,13.430041746529808
"Luxembourg",6.201421399590002,5.2110374751939945,17.833756325782346,16.130234919129723,15.080779424126995
"Macedonia",38.12153303891731,37.643314786631166,43.558232239262125,40.8365696329064,38.52816305912071
"Madagascar",31.565279960798122,41.0498932146167,38.742949326748004,34.93201252236996,32.36578139185802
"Malawi",3.4152676931290338,22.50037839696521,21.18153907081816,18.780601491822733,17.25579199867094
"Malaysia",1.6312485691152185,19.117407511760305,22.563553412692915,20.514464477358512,19.095922646900366
"Maldives",4.668781200173274,28.141398319770648,44.88666452810829,39.815808949459324,36.56656924001992
