"Country","K1","K2","K3","K4","K5"
"Estonia",7.0774183650752445,17.310757470471664,49.52342313815683,44.00126962009895,41.06527069399288
"Swaziland",8.691680836596099,55.05720543644292,46.76877591786161,41.38341982133316,38.53037542451312
"Ethiopia",31.084869226101233,42.90378616822467,49.18192992493029,45.30331768012936,42.88969690378477
"FalklandIslands",0.6632111209802742,0.7663041559935126,31.431519219940135,27.31702219819339,25.20979584798056
"FaroeIslands",1.1159193623897834,6.826419841243408,50.1498325247445,43.76381726705373,40.46114053155064
"Fiji",0.06690324162721609,62.85565112030247,53.208888797573216,46.759678218955465,43.37631198682019
"Finland",4.373564862781477,29.593723402020288,70.7580962933892,63.94666360565794,60.29314481875386
"France",9.856129004391748,11.755437230495442,50.32267875916811,47.45517506675361,47.45517506675361
"FrenchGuiana",9.89571710842231,12.687111677295288,33.435548985487216,30.017086095542638,28.09801386284647
"FrenchPolynesia",23.593944252038682,44.0457131693003,47.20489535363082,41.68000170296211,38.76499545347844
"Gabon",29.907230355422975,50.60302688337448,56.27392416552164,51.54109095373387,48.62173126395563
"Gambia",62.92403200645446,62.84315350426651,57.59585219435159,51.473314149456264,48.08975122054828
"Georgia",17.909446495958104,21.824468787021665,44.81374703176937,39.97939235461894,37.40134838307712
"Germany",9.336168468797325,16.040344476639017,64.99227238472963,61.44352787693718,61.44352787693718
"Ghana",55.602443391551525,63.241179371062714,61.96904681093639,57.373046304539116,54.36092843721789
"Gibraltar",13.385939458899195,39.445783539110394,62.78764615080878,56.59289871468479,53.134494463123744
"Greece",6.309498236899595,15.387516351672051,56.389533552226226,50.60585125462646,47.848441351570806
"Greenland",0.129053944506672,5.2923299255271266,36.389104427807446,31.68095127878749,29.25979321754333
"Grenada",1.1561338601492448,38.239878820134884,54.271211442979585,47.88401581821806,44.48761272346746
"Guadeloupe",6.01710303120711,25.0988144182069,45.560229477416456,40.66172593157094,38.02406106975097
"Guam",11.711515734812927,12.912643962374336,41.402227852321616,36.55886846282761,34.09887545237607
"Guatemala",20.279581115965843,51.60032586974981,61.31636099637977,58.71964414037639,56.977191841700716
"Guinea",32.297161766982995,43.564027418604866,49.910548527053145,46.58072675924445,44.337730890081374
"GuineaBissau",55.46524081503908,63.4837730414831,62.22689987689479,57.51442933010408,54.384425555151594
"Guyana",6.7673117420340105,17.572083793724833,38.30412001077731,34.30047198455856,32.08792358542746
"Haiti",74.43048635727627,69.39099868461035,65.6748469585952,61.497808869240096,58.43793463474466
"Honduras",57.040909750900305,78.03201676503677,74.29252784011314,73.38959423800273,71.50356219539256
"Hungary",31.104850354067764,48.56271198375495,55.26320707543755,50.38323566945106,47.577571226016616
"Iceland",2.537282717574274,6.098990906711615,53.266061181629226,46.90742175521841,43.56002744992696
"India",23.17876587909617,58.15839530173964,55.7374332944663,50.08775051766513,46.92123363957871
"Indonesia",11.66939239135501,52.63106823252604,58.241271442517615,52.5267536146484,49.33380153981922
"Iran",27.872955964687776,69.90733594824574,67.4720294258795,62.9039859513416,59.836229320830135
"Iraq",42.21911693311306,71.28075866109769,67.57281607367965,64.01256364403751,61.12321365063332
"Ireland",4.076136159671059,18.696122010113577,40.88215204528321,36.49645349309291,34.0973076037169
"Israel",6.138921307593494,10.582550595859797,43.26837270707188,38.23482339929403,35.59334672553854
"Italy",16.048783639296467,14.526554672268237,53.865100444949164,48.66002111366077,46.05800525007335
"Jamaica",10.985524677682445,41.14127275877969,50.38667766675721,45.678001859985045,43.04808955586482
"Japan",1.0617534688225618,5.87953695575232,66.36270765049596,63.741678293410644,59.909483290195254
"Jordan",24.283053269763414,30.126015266045084,46.30468532527881,41.57961939279377,38.908781504427395
"Kazakhstan",15.742968436719224,43.27699546232347,51.887809985394455,47.117530815555206,44.33540629558833
"Kenya",39.384547496213976,49.569181645215835,53.37433464947364,49.17260829373389,46.525831310846016
"Kiribati",0.,0.,34.09874835464512,37.08655875968232,34.2370141244249
"Kuwait",15.889854920310048,25.999677631784785,47.022685832798125,42.84029372395058,40.347763459196635
"Kyrgyzstan",0.,63.79497735778219,54.60854480954506,47.8741438394206,44.36164093113992
"Laos",0.036945798333763255,44.45994800380197,54.55117478745905,48.587202196493806,45.338160556395096
"Latvia",6.210228873483748,15.245107350774951,54.81695468463696,48.838725754202045,45.59216549114826
"Lebanon",23.728766453894778,40.4999011066739,57.756633756602874,53.02415425901921,50.19913928104897
"Lesotho",7.270061013705824,57.675088010189306,52.82328113085309,47.38907866533167,44.233394493967474
"Liberia",11.368194628255164,40.44718136094573,36.04242352843714,31.847595686463166,29.6142976139817
"Libya",29.807205464197143,48.07503997978421,56.51018884811957,52.12098120543386,49.28931167596748
"Liechtenstein",19.248364241240115,24.616399926277673,58.693101092318784,52.92632279171376,49.69839357504844
"Lithuania",19.33950057196785,21.21101349307374,48.85906761603367,43.6073294285282,40.89912675106775
"Luxembourg",18.604263975564457,15.633112244431596,53.501269224116086,48.390704940295294,45.795038169942146
"Madagascar",47.34791861389063,61.57483858140674,58.114423096356774,52.39801796353761,49.174945129760076
"Malawi",10.245802558579193,67.50113068986592,63.54397487963219,56.34195119751492,52.502219372109025
"Malaysia",4.893745559502364,57.35222167139705,67.69065853610527,61.543391887772344,57.95561396505842
"Maldives",4.5590632778625455,27.309208932408353,43.5709314518293,38.6316057356501,35.97792187795372
"Mali",12.4778283176095,20.89171296804179,39.096728225994845,34.74692517648552,32.41182958015344
"Malta",12.777221519057083,24.206658246075335,47.02950565395136,42.35736810011996,39.78851039599931
"MarshallIslands",0.014976476086111851,0.010632758945675724,32.898744674386336,28.50764532782322,26.275123870262654
"Martinique",4.597241387480737,21.279882982948,61.64404617305299,55.382107448615585,51.928183481125146
"Mauritania",21.053664734481508,23.621870424324577,38.163281007636584,34.03163962739161,31.771941572338164
"Mauritius",0.36601320375823587,33.78178358493473,54.65492981819219,48.450576260777886,45.410237573568445
"Mayotte",3.592610447466156,16.01389696621199,29.020252289961448,25.4720805879686,23.61129748943395
"Mexico",16.106473420113986,23.257250365812315,44.964883894621515,41.06226880067307,39.01833247144816
"Micronesia",0.,0.,34.63725076986776,30.34953879969899,31.725500154263347
"Moldova",28.810736092050384,32.864995811702634,46.82408818854745,43.07296258296152,40.83908256061764
"Monaco",5.367430809640354,19.093100792301264,51.55887518071033,46.377789995411625,43.75253671334378
"Mongolia",0.23914011999460608,74.86169688886223,71.53719703411514,64.08670866774976,59.939964839070164
"Montenegro",20.838247522048604,33.15577197124506,40.214047793860395,36.895339491038925,35.03042099949628
"Montserrat",0.7340014664661915,1.0204370927471298,35.49488403840737,30.981817621673954,28.64651508463791
"Morocco",49.60608547746385,62.81729013396334,59.81447865888109,54.22894996021083,50.97707346784462
"Mozambique",5.776471255042841,37.773577338131226,46.98099849749866,41.620019056123155,38.764543824378705
"Myanmar",28.82383195251613,63.102317793479656,55.61245387250786,49.84403419685861,46.654341487643336
"Namibia",16.15538022421846,59.870804991151644,51.767838814091206,46.414241147990154,43.45277929107529
"Nauru",0.,0.,34.21830034195236,29.875683540814794,27.556620033637603
"Nepal",34.08401200504128,59.79294797076501,56.83467246112978,51.08722729336445,47.84085327712341
"Netherlands",10.751746015025056,16.322184759490682,51.6201550222082,46.08451598459533,43.04862824654075
"NewCaledonia",0.05020331339814397,13.922484203674136,47.835610273574076,41.97457133601894,38.91683867475091
"NewZealand",0.16262386225816988,0.6004191587729917,58.201148046692495,50.90299605740054,47.68527041011882
"Nicaragua",71.53621641784366,84.31156094778268,73.8157792483916,67.46043450933439,64.10087143133788
"Niger",71.32539353271648,62.98815571362372,61.432677270022424,55.745281426074484,52.40504914390863
"Nigeria",41.419771777554686,68.64911377375216,63.4437786656443,58.36661276578172,55.168907179558985
"Niue",0.,0.,18.123157096435392,35.27814503928269,33.79972505846428
"Macedonia",57.1822987050988,56.46497229801495,65.33734866750461,61.254854676037624,58.38575811759546
"NorthernMarianaIslands",0.4391886668605229,23.004175265162566,47.91580821109994,42.00761272808345,38.906786986187555
"Norway",2.5273453160861337,12.636069662108161,53.726712807648006,47.22128165252559,43.80663047936449
"Oman",56.84676652804998,69.36687516692972,72.25769705140362,66.47955726944375,62.80942798545094
"Pakistan",63.710530186975376,68.59442872728836,71.7212513444945,67.99169355916078,64.99546807685266
"Palau",0.,0.09518396936681403,38.11604939850691,33.25551411383973,30.76731399421149
"Panama",21.21209413035848,23.223396843235378,44.38241626820825,40.600793029058764,38.385447349354564
"PapuaNewGuinea",2.875193489719458,68.09782002071837,58.96104443613577,53.030491093633174,49.682747666898365
"Paraguay",19.495934900203412,45.29565780119813,56.1075309829654,51.07055545359104,48.17894431011841
"Peru",15.543452651712364,16.582352990749943,38.869861445480424,35.38681032462002,33.3449169183153
"Philippines",12.524846247620399,44.65821275168405,51.163420282922274,46.44141821759554,43.866614415942855
"PitcairnIslands",0.,0.,25.894633586837333,22.420065787965086,20.65561723541165
"Poland",44.22132564712819,51.196817212372565,58.04169175260562,52.40805819890468,49.31487819495466
"Portugal",8.064669639116477,11.925398331015177,49.01333547634201,43.85428151474373,41.020599112330586
"PuertoRico",8.475328196303053,16.74025809772536,50.885538516348376,45.514151265387376,42.98855430069831
"Qatar",39.34118144058159,30.69547332581586,44.525889505243875,40.880653605034226,39.02233718914169
"Reunion",1.4018172173305672,5.470051309082511,44.66377022998924,39.5608252586084,36.85486063202612
"Russia",13.974991386497202,17.788510867491315,45.97901140309101,41.34773698130695,38.955161095034285
"Rwanda",6.2160311766390315,56.85447899654042,55.89591293001787,49.82935198066391,46.4983815809132
"SaintHelena",0.,0.,30.431743406905095,26.384026680349074,24.32238600902498
"SaintKittsNevis",0.4201951957335052,21.376110013072662,38.81484812934428,34.120215588109275,31.658168445029222
"SaintLucia",1.6039858506137232,29.306282317884232,44.680100213254356,40.07259112293225,37.54353065063869
"SaintPierreMiquelon",0.3852821680460383,1.969737474963139,38.42039249606279,33.658377770138905,31.197228327243227
"SaintVincentGrenadines",1.3183826972311428,52.408307931602735,56.90669532411336,50.780607953456496,47.484247086725404
"Samoa",0.012327513444000274,0.01220808731618557,42.27185678222861,36.88639444641812,34.12481531874798
"SanMarino",15.800403044739053,25.87561353501717,55.04217387870109,49.40782020721956,46.944918651745354
"SaoTomePrincipe",13.832640739778782,21.02956477712769,37.21780567475692,32.79311374179782,30.507510995874586
"SaudiArabia",66.75029463143642,52.27409531826061,59.29561987613559,54.319175435472985,51.40057123515328
"Senegal",16.317154225662062,56.4464235475883,51.225279166197055,46.07883300064885,43.136715812262494
"Serbia",34.636556270250836,40.66308755166241,54.902100001054045,49.81168875072612,47.357847036440745
"Seychelles",0.652034081071897,28.06821371984256,43.31324680201184,39.0379784473439,36.57118795641106
"SierraLeone",30.49648867892396,53.607036192074446,50.5884515780578,45.34447034028296,42.26344130530447
"Singapore",3.9280498733174927,13.593781155667992,58.06470323369647,51.964296810501224,49.39192853060338
"Slovakia",13.662442777420615,30.592163678113536,54.507192255113466,48.75778425339093,45.582848255848326
"Slovenia",12.942018584530938,17.026524336874022,43.45267346490539,39.05549845096235,36.73846212691252
"SolomonIslands",0.0915433176105654,0.06759186689377986,38.61452331745745,40.131604220455436,37.20631928129175
"Somalia",29.928728355498173,76.8727718472144,71.56518076975424,65.49988693128616,61.77185698061109
"SouthAfrica",49.1653583427278,76.67793897796633,67.99692022832677,63.00965630033207,59.76818670165058
"SouthKorea",0.18118979772148755,1.0238634349515392,50.91163821229633,44.729386566584644,41.77598136324292
"Spain",12.692103097731142,20.749336019035997,48.317687553531115,45.49745087444911,45.49745087444911
"SriLanka",10.603765357743555,60.74105662256645,52.76829441145078,47.78332355936125,44.87155411532416
"Sudan",48.49055918852699,39.57269521916584,48.93387649533596,44.83343072227989,42.32597662435699
"Suriname",7.811717359784149,33.64935195320365,46.50962886095594,41.56109858160314,38.85588713391017
"Sweden",13.678114782789976,15.00813410983275,40.46132701779197,35.80710730724144,33.36120814581322
"Switzerland",17.475536847051536,18.87803965385104,57.04107458640521,51.357676141617546,48.18672838513379
"Syria",32.19837162403544,67.29044827776602,60.59867223130941,56.2313380082297,53.29346186585063
"Tajikistan",65.23374453160774,57.170205909109484,50.335471744439474,45.19320315016409,42.288013150200484
"Tanzania",0.6913354515728632,32.69886577862798,26.852972887080124,23.328992179302837,21.533710829338645
"Thailand",0.2999113248446498,61.590078457380315,77.77176261538136,70.55083479047285,66.25445923288473
"Togo",5.769011338979597,37.81608272926394,47.57684698426965,42.678630867304996,39.9438668266552
"Tokelau",0.,0.,2.802449323799782,24.85665978130016,22.920985818734703
"Tonga",0.,0.011352111505527217,46.44421530209992,40.67459293526283,37.69363719197082
"TrinidadTobago",11.548652379383462,67.74442314994263,76.33913919758031,70.97814417152944,67.79174175561998
"Tunisia",19.600085046844697,47.66325333490993,56.742966716312324,51.69261612328923,48.69244681658364
"Turkey",22.983594682510144,37.41829554399125,60.19340598096409,56.0017819531419,53.1272048215919
"TurksCaicosIslands",9.657448688157096,14.673613015188927,34.21493970404829,30.081555284363837,27.930197838559387
"Tuvalu",0.,0.,34.08705419456867,29.638499050614236,27.329812453939866
"Uganda",19.290503232405747,44.41239075867934,42.17204663834045,37.496976119561474,34.977243149563535
"Ukraine",34.686725923871684,48.84674967811373,57.56365309003705,52.594714947876426,49.88412399334763
"UnitedArabEmirates",37.10439074317043,76.05699387229521,72.13379937617879,70.2247478994966,68.15354192165512
"UnitedKingdom",14.20337958011947,32.09170728843264,48.90723018869474,44.59923238437601,42.16423992045509
"UnitedStatesVirginIslands",7.814547208636566,11.564794527528864,41.33735885317482,36.758630172126495,34.45904999475287
"Uruguay",2.723273882360656,27.236420185850726,50.96947264215391,45.33437318163124,42.314148238919195
"Uzbekistan",0.028629818583102686,63.06600807150199,65.28129190884756,58.360421350259834,54.86474195412801
"Vanuatu",0.020281357008901633,0.047646273120982144,47.73332074807301,41.76114828856997,38.65357731678226
"VaticanCity",47.37026837353035,34.04433837145136,27.937937496059043,24.254655935226943,22.37292277792623
"Venezuela",52.883098257421516,69.93195063013299,74.53164558513053,72.57359036631902,70.07778083746999
"Vietnam",0.006790253774255745,5.237580459033072,40.45925627529235,35.37619872248899,32.745489282249
"WallisFutuna",0.035114653388205685,3.2750543613494836,26.061344965943306,22.585430494993034,20.866834957732664
"Yemen",26.372271133724183,60.1683611226631,54.798108878531266,49.40772333559708,46.310284505060025
"Zambia",5.823060817215279,47.44424238189799,52.74548990774677,46.756129595087835,43.67873519680267
"Zimbabwe",3.6034892026046004,50.260529200382194,43.16373758943051,38.10872647317392,35.46641267354736
