,Date_reported,Indicator,SmoothedCases,cutDatesW
1998,2020-01-03,0.0,5.377456538116767e-07,0
1999,2020-01-04,0.0,5.995132737591983e-07,0
2000,2020-01-05,0.0,6.681935553658893e-07,0
2001,2020-01-06,0.0,7.44530930778878e-07,0
2002,2020-01-07,0.0,8.293455370841104e-07,0
2003,2020-01-08,0.0,9.235402613569737e-07,0
2004,2020-01-09,0.0,1.0281083497388307e-06,0
2005,2020-01-10,0.0,1.1441416134366095e-06,0
2006,2020-01-11,0.0,1.2728392648678713e-06,0
2007,2020-01-12,0.0,1.4155174172731101e-06,0
2008,2020-01-13,0.0,1.573619280962376e-06,0
2009,2020-01-14,0.0,1.7487260889272174e-06,0
2010,2020-01-15,0.0,1.9425687838044676e-06,0
2011,2020-01-16,0.0,2.1570404971005992e-06,0
2012,2020-01-17,0.0,2.3942098501512587e-06,0
2013,2020-01-18,0.0,2.6563351044807193e-06,0
2014,2020-01-19,0.0,2.9458791870246097e-06,0
2015,2020-01-20,0.0,3.265525613075877e-06,0
2016,2020-01-21,0.0,3.6181953268036934e-06,0
2017,2020-01-22,0.0,4.0070644757798845e-06,0
2018,2020-01-23,0.0,4.43558313213695e-06,0
2019,2020-01-24,0.0,4.907494968793655e-06,0
2020,2020-01-25,0.0,5.4268578946451575e-06,0
2021,2020-01-26,0.0,5.998065647760534e-06,0
2022,2020-01-27,0.0,6.625870340506755e-06,0
2023,2020-01-28,0.0,7.315405945179272e-06,0
2024,2020-01-29,0.0,8.072212703228908e-06,0
2025,2020-01-30,0.0,8.902262435604325e-06,0
2026,2020-01-31,0.0,9.811984726157996e-06,0
2027,2020-02-01,0.0,1.0808293944574855e-05,0
2028,2020-02-02,0.0,1.1898617069965348e-05,0
2029,2020-02-03,0.0,1.3090922271206604e-05,0
2030,2020-02-04,0.0,1.4393748195405358e-05,0
2031,2020-02-05,0.0,1.581623391157749e-05,0
2032,2020-02-06,0.0,1.736814945286754e-05,0
2033,2020-02-07,0.0,1.9059926897433357e-05,0
2034,2020-02-08,0.0,2.0902691925547685e-05,0
2035,2020-02-09,0.0,2.2908295788554154e-05,0
2036,2020-02-10,0.0,2.508934762407517e-05,0
