,Date_reported,New_cases,SmoothedCases,cutDatesPV
455,2021-04-02,4690,4023.654893792163,0
456,2021-04-03,4894,3994.2143869688302,0
457,2021-04-04,2701,3962.1610981624126,0
458,2021-04-05,1513,3928.163822519357,0
459,2021-04-06,1562,3892.8328148260275,0
460,2021-04-07,5260,3856.7050034679855,0
461,2021-04-08,4741,3820.2334401890807,0
462,2021-04-09,4466,3783.7811795148114,0
463,2021-04-10,4497,3747.619533025303,0
464,2021-04-11,2362,3711.930410875324,0
465,2021-04-12,1305,3676.812260757189,0
466,2021-04-13,4729,3642.28895487723,0
467,2021-04-14,4281,3608.320866940443,0
468,2021-04-15,3900,3574.817328064763,0
469,2021-04-16,3807,3541.6496532406327,0
470,2021-04-17,4021,3508.66398463877,0
471,2021-04-18,2322,3475.6932973734624,0
472,2021-04-19,1312,3442.5680469535982,0
473,2021-04-20,5433,3409.1250932471476,0
474,2021-04-21,4457,3375.214699933851,0
475,2021-04-22,4068,3340.7055677106478,0
476,2021-04-23,3801,3305.4880015869303,0
477,2021-04-24,3636,3269.4754271498446,0
478,2021-04-25,1889,3232.604550270566,0
479,2021-04-26,1138,3194.8344954486583,0
480,2021-04-27,4270,3156.1452597828356,0
481,2021-04-28,3760,3116.5357861650778,0
482,2021-04-29,3448,3076.021897903214,0
483,2021-04-30,3347,3034.6342574333494,0
484,2021-05-01,3487,2992.4164255287474,0
485,2021-05-02,1335,2949.4230161891587,0
486,2021-05-03,1137,2905.717876887894,0
487,2021-05-04,4331,2861.372182413513,0
488,2021-05-05,3651,2816.4623181698234,0
489,2021-05-06,3615,2771.0674465264246,0
490,2021-05-07,3515,2725.26669459253,0
491,2021-05-08,3294,2679.135966897356,0
492,2021-05-09,1714,2632.744462408715,0
493,2021-05-10,855,2586.1510511193874,0
494,2021-05-11,3362,2539.4007300711855,0
495,2021-05-12,2990,2492.52142261455,0
496,2021-05-13,2808,2445.521401074224,0
497,2021-05-14,943,2398.387598549011,0
498,2021-05-15,2557,2351.085031001662,0
499,2021-05-16,1254,2303.557480541582,0
500,2021-05-17,735,2255.7295023887496,0
501,2021-05-18,3576,2207.509720947106,0
502,2021-05-19,3264,2158.7952849252947,0
503,2021-05-20,3118,2109.477267121654,0
504,2021-05-21,2409,2059.446729176362,0
505,2021-05-22,2425,2008.6011305333438,0
506,2021-05-23,1434,1956.8507462897774,0
507,2021-05-24,773,1904.124769797877,0
508,2021-05-25,899,1850.3768095018977,0
509,2021-05-26,2789,1795.5895403444144,0
510,2021-05-27,2534,1739.778331935361,0
511,2021-05-28,2215,1682.993742159448,1
512,2021-05-29,2023,1625.322830206743,0
513,2021-05-30,1116,1566.8893024873894,0
514,2021-05-31,603,1507.8525553053034,0
515,2021-06-01,2026,1448.405717764311,0
516,2021-06-02,1682,1388.7728267245661,0
517,2021-06-03,1498,1329.2052832905383,0
518,2021-06-04,1466,1269.9777485170657,0
519,2021-06-05,1348,1211.3836362899526,0
520,2021-06-06,647,1153.7303552159015,0
521,2021-06-07,399,1097.3344402300027,0
522,2021-06-08,1237,1042.516699657228,0
523,2021-06-09,1041,989.5974856019014,0
524,2021-06-10,841,938.8921756156418,0
525,2021-06-11,764,890.706932417969,0
526,2021-06-12,779,845.3347868896964,0
527,2021-06-13,390,803.0520686182371,0
528,2021-06-14,209,764.1151890469539,0
529,2021-06-15,765,728.7577659191508,0
530,2021-06-16,535,697.1880653107829,0
531,2021-06-17,419,669.5867300359436,0
532,2021-06-18,450,646.1047612022866,0
533,2021-06-19,424,626.8617233945204,0
534,2021-06-20,274,611.9441530969335,0
535,2021-06-21,139,601.4041637525165,0
536,2021-06-22,482,595.2582580474004,0
537,2021-06-23,365,593.4863769643425,0
538,2021-06-24,396,596.03123395688,0
539,2021-06-25,339,602.7979992259957,0
540,2021-06-26,398,613.6544115514322,0
541,2021-06-27,259,628.4314016765657,0
542,2021-06-28,177,646.9243104843913,0
543,2021-06-29,598,668.8947762640305,0
544,2021-06-30,557,694.0733480028388,0
545,2021-07-01,628,722.1628562778315,0
546,2021-07-02,676,752.8425410788445,0
547,2021-07-03,724,785.7728985339522,0
548,2021-07-04,521,820.6011683265871,0
549,2021-07-05,366,856.9673432861864,0
550,2021-07-06,998,894.5105450912018,0
551,2021-07-07,1042,932.8755781143607,0
552,2021-07-08,1173,971.7194497818399,0
553,2021-07-09,1227,1010.7176325534843,0
554,2021-07-10,1289,1049.5698412389888,0
555,2021-07-11,1004,1088.0051105179912,0
556,2021-07-12,781,1125.7859810205473,0
557,2021-07-13,1764,1162.711637052099,0
558,2021-07-14,1429,1198.61988310221,0
559,2021-07-15,1446,1233.387897072547,0
560,2021-07-16,1390,1266.931752632741,0
561,2021-07-17,1570,1299.2047579563216,0
562,2021-07-18,1104,1330.194710005555,0
563,2021-07-19,838,1359.9202094805792,0
564,2021-07-20,2134,1388.4262189525055,0
565,2021-07-21,1954,1415.7790736315726,0
566,2021-07-22,790,1442.0611695027267,0
567,2021-07-23,1914,1467.3655568148745,0
568,2021-07-24,1656,1491.7906585401652,0
569,2021-07-25,1158,1515.4353145331738,0
570,2021-07-26,784,1538.394324401178,0
571,2021-07-27,2112,1560.7546276489477,0
572,2021-07-28,1600,1582.5922208304125,0
