,Date_reported,Indicator,SmoothedCases,cutDatesW
1420,2021-02-27,0.0143383508389616,0.02017486088666467,0
1421,2021-02-28,0.0217368175831593,0.020910168650664376,0
1422,2021-03-01,0.0136963351297544,0.021663592111431332,0
1423,2021-03-02,0.0068175953882483,0.022432896349649286,0
1424,2021-03-03,0.022225972409222,0.023215630357597477,0
1425,2021-03-04,0.027331525906251,0.02400913263149047,0
1426,2021-03-05,0.0278206807323136,0.024810539510828174,0
1427,2021-03-06,0.0189853216865569,0.02561679638197333,0
1428,2021-03-07,0.0301135939794824,0.026424671820472548,0
1429,2021-03-08,0.0122288706515664,0.027230774697233263,0
1430,2021-03-09,0.012014865415164,0.028031574218399507,0
1431,2021-03-10,0.0382457929627741,0.028823422808768283,0
1432,2021-03-11,0.0339351160580969,0.02960258168527179,0
1433,2021-03-12,0.0409055723294898,0.030365248902073975,0
1434,2021-03-13,0.0357694466558318,0.031107589584046715,0
1435,2021-03-14,0.0323453628733932,0.031825768002787254,0
1436,2021-03-15,0.0315199141044125,0.03251598109097027,0
1437,2021-03-16,0.0177930067980291,0.033174492938741876,0
1438,2021-03-17,0.0490989156660393,0.0337976697720216,0
1439,2021-03-18,0.0527675768615092,0.034382014878776915,0
1440,2021-03-19,0.052828721214767,0.034924202927128514,0
1441,2021-03-20,0.0442073674054127,0.03542111310977363,0
1442,2021-03-21,0.0433207742831741,0.03586986055354469,0
1443,2021-03-22,0.0322536463435065,0.03626782545139333,0
1444,2021-03-23,0.0250080404824534,0.0366126794066814,0
1445,2021-03-24,0.0525535716251068,0.03690240852587693,0
1446,2021-03-25,0.0566196711167526,0.03713533285460786,0
1447,2021-03-26,0.0600743270758202,0.03731012182208928,0
1448,2021-03-27,0.0571393981194442,0.03742580543834344,0
1449,2021-03-28,0.0563445215270924,0.03748178107516007,0
1450,2021-03-29,0.0322842185201354,0.037477815752882865,0
1451,2021-03-30,0.0261697831943522,0.03741404394814863,0
1452,2021-03-31,0.0570782537661864,0.037290961029841356,0
1453,2021-04-01,0.0602883323122226,0.03710941251895419,0
1454,2021-04-02,0.0519115559158996,0.0368705794501006,0
1455,2021-04-03,0.0658524684586853,0.036575960185626005,0
1456,2021-04-04,0.0418227376283572,0.03622734909551575,0
1457,2021-04-05,0.0284626964415209,0.03582681256585552,0
1458,2021-04-06,0.0194439043359906,0.03537666283423978,0
1459,2021-04-07,0.0334153890554053,0.03487943017153284,0
1460,2021-04-08,0.0532567316875719,0.03433783393561136,0
1461,2021-04-09,0.0483957556035742,0.033754753014549284,0
1462,2021-04-10,0.033507105585292,0.03313319615507357,0
1463,2021-04-11,0.0366254676014415,0.03247627263841475,0
1464,2021-04-12,0.0345159874140463,0.03178716372170823,0
1465,2021-04-13,0.0135740464232387,0.03106909521098175,0
1466,2021-04-14,0.0295327226235329,0.030325311473828154,0
1467,2021-04-15,0.0216451010532726,0.029559051138532806,0
1468,2021-04-16,0.0410584332126343,0.028773524664129867,0
1469,2021-04-17,0.0391018139083837,0.02797189390489729,0
1470,2021-04-18,0.0398049739708488,0.02715725373525504,0
1471,2021-04-19,0.0143994951922195,0.02633261574868892,0
1472,2021-04-20,0.0118314323553905,0.02550089399860526,0
1473,2021-04-21,0.0220731115260774,0.024664892710942563,0
1474,2021-04-22,0.0378789268432271,0.023827295868511195,0
1475,2021-04-23,0.0383986538459186,0.02299065854556384,0
1476,2021-04-24,0.0110671279396676,0.0221573998577786,0
1477,2021-04-25,0.0225622663521401,0.021329797387071064,0
1478,2021-04-26,0.0097830965212531,0.02050998294155075,0
1479,2021-04-27,0.0055029917932049,0.019699939517388618,0
1480,2021-04-28,0.0232654264146051,0.018901499340102622,0
1481,2021-04-29,0.0197496261022798,0.01811634287647114,0
1482,2021-04-30,0.014919222194911,0.017345998723628287,0
1483,2021-05-01,0.0181904450942051,0.016591844297641104,0
1484,2021-05-02,0.0113422775293278,0.015855107258912614,0
1485,2021-05-03,0.003271222899294,0.015136867625178515,0
1486,2021-05-04,0.0074596110974555,0.01443806053396383,0
1487,2021-05-05,0.0085602094560965,0.013759479624668,0
1488,2021-05-06,0.0128097420075158,0.013101781015711963,0
1489,2021-05-07,0.0143994951922195,0.012465487854391714,0
1490,2021-05-08,0.0103945400538314,0.011850995416418458,0
1491,2021-05-09,0.0090493642821591,0.011258576728931945,0
1492,2021-05-10,0.0038826664318723,0.010688388685524393,0
1493,2021-05-11,0.0030877898395205,0.010140478615066895,0
1494,2021-05-12,0.0090187921055302,0.009614791258494114,0
1495,2021-05-13,0.0086824981626121,0.009111176099785658,0
1496,2021-05-14,0.0063284405621856,0.008629394989764266,0
1497,2021-05-15,0.0042801047280482,0.008169129994532332,0
1498,2021-05-16,0.0051972700269157,0.0077299913948268755,0
1499,2021-05-17,0.0032406507226651,0.007311525758628875,0
1500,2021-05-18,0.002170624540653,0.0069132240072489045,0
1501,2021-05-19,0.0056558526763494,0.006534529394952382,0
1502,2021-05-20,0.0052584143801735,0.006174845324005396,0
1503,2021-05-21,0.0052278422035446,0.005833542920742425,0
1504,2021-05-22,0.0040355273150169,0.005509968303724763,0
1505,2021-05-23,0.0031489341927783,0.005203449482051372,0
1506,2021-05-24,0.0025374906602,0.004913302830130586,0
1507,2021-05-25,0.0016814697145903,0.004638839094417529,0
1508,2021-05-26,0.0037298055487277,0.00437936889744826,0
1509,2021-05-27,0.0044329656111928,0.0041342077146359485,0
1510,2021-05-28,0.0031795063694072,0.0039026803094281354,0
1511,2021-05-29,0.0023540576004265,0.0036841246222713603,0
1512,2021-05-30,0.0030266454862626,0.003477895118136871,0
1513,2021-05-31,0.0012228870651566,0.003283365605913538,0
1514,2021-06-01,0.0010394540053831,0.0030999315505994486,0
1515,2021-06-02,0.0024763463069422,0.002927011905794419,0
1516,2021-06-03,0.0024152019536843,0.002764050499429785,0
1517,2021-06-04,0.0024457741303132,0.0026105170099304364,0
1518,2021-06-05,0.0015897531847036,0.002465907573089717,0
1519,2021-06-06,0.0017120418912193,0.0023297450618895623,0
1520,2021-06-07,0.0007948765923518,0.00220157908238754,0
1521,2021-06-08,0.0007337322390939,0.0020809857287172,0
1522,2021-06-09,0.0013757479483012,0.0019675671393266643,0
1523,2021-06-10,0.0017426140678482,0.0018609508949456385,0
1524,2021-06-11,0.0016814697145903,0.0017607892965634199,0
1525,2021-06-12,0.0009171652988674,0.0016667585590626277,0
1526,2021-06-13,0.0014063201249301,0.0015785579532233414,0
1527,2021-06-14,0.0005808713559494,0.0014959089257189405,0
1528,2021-06-15,0.0001834330597734,0.0014185542235827578,0
1529,2021-06-16,0.0008865931222385,0.001346257046530227,0
1530,2021-06-17,0.0010088818287542,0.0012788002475504605,0
1531,2021-06-18,0.0018649027743638,0.0012159855993874001,0
1532,2021-06-19,0.000703160062465,0.0011576331419439955,0
1533,2021-06-20,0.0008560209456096,0.0011035806232709525,0
1534,2021-06-21,0.0002751495896602,0.0010536830446309106,0
1535,2021-06-22,0.0002751495896602,0.0010078123181275684,0
1536,2021-06-23,0.0007948765923518,0.0009658570435103782,0
1537,2021-06-24,0.0007337322390939,0.0009277224089509204,0
1538,2021-06-25,0.0007948765923518,0.0008933302187726493,0
1539,2021-06-26,0.0002751495896602,0.0008626190492350952,0
1540,2021-06-27,0.0006725878858361,0.0008355445314636756,0
1541,2021-06-28,0.0005197270026915,0.0008120797584212709,0
1542,2021-06-29,0.0002140052364024,0.0007922158103934471,0
1543,2021-06-30,0.0003974382961759,0.0007759623907765975,0
1544,2021-07-01,0.0005502991793204,0.0007633485610059376,0
1545,2021-07-02,0.0003057217662891,0.0007544235602468579,1
1546,2021-07-03,0.0004585826494337,0.000749257692027976,0
1547,2021-07-04,0.000336293942918,0.00074794325636819,0
1548,2021-07-05,0.0001834330597734,0.0007505955022144724,0
1549,2021-07-06,0.0002140052364024,0.0007573535712530204,0
1550,2021-07-07,0.0006725878858361,0.0007683814004918882,0
1551,2021-07-08,0.0006114435325783,0.0007838685475614573,0
